선거구명,사진,기호,소속정당,성명,성별,생년월일,주소,직업,학력,경력,재산신고액(천원),병역,납부액,최근5년체납액,현체납액,전과기록,입후보
부산진구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260501/Hb100119328/gicho/thumbnail.100119328.jpg,1,새누리당,"

																나성린(羅城麟)


",남,1953/03/27(63세),부산광역시 부산진구 동평로291번길,제19대 부산진구갑 국회의원,옥스퍼드대학교 경제학박사(1984.10~1988.11),(전)새누리당 정책위의장 대행(현)새누리당 제20대 총선 공약개발본부 민생119본부장,"3,296,760",군복무를 마친사람,"81,923",0,0,없음,2회
부산진구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260501/Hb100118943/gicho/thumbnail.100118943.jpg,2,더불어민주당,"

																김영춘(金榮春)


",남,1962/02/05(54세),부산광역시 부산진구 초연로,정당인,고려대학교 대학원 졸업 (정치학석사),(전)제16·17대 국회의원(전)김영삼 대통령 청와대 정무비서관,"539,484",군복무를 마치지 아니한 사람,"2,811",0,0,1건,4회
부산진구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260501/Hb100118851/gicho/thumbnail.100118851.jpg,5,무소속,"

																오승철(吳昇哲)


",남,1957/09/30(58세),부산광역시 부산진구 새싹로,대한 인성학회 이사장,동아대학교 대학원 정치학박사과정 재학중,(현)대한 인성학회 이사장(현)부산 복지21 후원회 회장,"336,372",군복무를 마친사람,"1,163",117,0,없음,0회
부산진구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260502/Hb100119370/gicho/thumbnail.100119370.jpg,1,새누리당,"

																이헌승(李憲昇)


",남,1963/05/11(52세),부산광역시 부산진구 백양대로208번길,제19대 국회의원(부산진구을),고려대학교 경영학과 졸업,(전)새누리당 원내부대표(현)제19대 국회의원(부산진구을),"1,898,496",군복무를 마친사람,"32,202",431,0,없음,2회
부산진구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260502/Hb100120579/gicho/thumbnail.100120579.jpg,2,더불어민주당,"

																조영진(曺永珍)


",남,1966/08/08(49세),부산광역시 부산진구 가야대로,정당인,부산대학교 경영대학원 졸업(경영학석사),(전)민주당 부산광역시당 부위원장(전)제6회 지방선거 부산진구청장 후보,"402,885",군복무를 마친사람,"7,768",0,0,2건,1회
부산진구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260502/Hb100120112/gicho/thumbnail.100120112.jpg,3,국민의당,"

																이덕욱(李德旭)


",남,1967/03/05(49세),부산광역시 부산진구 진남로453번길,법무법인 하늘 대표변호사,서울대학교 법과대학 사법학과 졸업,(현)부산변호사협회 인권위원(현)부산지방노동위원회 공익위원,"500,507",군복무를 마친사람,"42,971",0,0,없음,1회
부산진구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2605/Sgg2260502/Hb100120327/gicho/thumbnail.100120327.jpg,5,무소속,"

																김재하(金在河)


",남,1961/01/08(55세),부산광역시 동래구 명륜로,민주노총 부산본부 본부장,부산대 기계공학과 졸업,(현)민주노총 부산본부 본부장(현)민주부산행동 공동대표,"698,728",군복무를 마친사람,"15,846",0,0,3건,0회
동래구,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2606/Sgg2260601/Hb100119858/gicho/thumbnail.100119858.jpg,1,새누리당,"

																이진복(李珍福)


",남,1957/10/18(58세),부산광역시 동래구 충렬사로,국회의원,동아대학교 정책과학대학원 졸업 (행정학석사),(전)민선 3기 동래구청장(현)19대 동래구 국회의원,"994,733",군복무를 마친사람,"38,929",0,0,없음,4회
동래구,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2606/Sgg2260601/Hb100120651/gicho/thumbnail.100120651.JPG,2,더불어민주당,"

																김우룡(金雨龍)


",남,1963/09/17(52세),부산광역시 해운대구 반여로,(주)우진티에스 대표이사,경성대학교 대학원졸업(경영학박사 재무관리전공),(전)부경대학교 경영학부 겸임교수(전)(주)반도모터스 대표이사,"939,525",군복무를 마친사람,"68,325",0,0,없음,1회
동래구,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2606/Sgg2260601/Hb100120559/gicho/thumbnail.100120559.jpg,3,국민의당,"

																정상원(鄭相元)


",남,1962/08/08(53세),부산광역시 동래구 사직북로48번길,부산예술대학교 외래교수,부산대학교 행정대학원 졸업(행정학석사),(전)문재인대통령후보 특보(현)국민의당 부산시당 공동위원장,"123,036",군복무를 마친사람,"7,289",0,0,없음,6회
동래구,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2606/Sgg2260601/Hb100118646/gicho/thumbnail.100118646.jpg,5,무소속,"

																박승환(朴勝煥)


",남,1957/10/08(58세),부산광역시 동래구 충렬대로100번길,변호사,부산대학교 법학대학원 박사과정 수료,(전) 17대 국회의원(전) 한국환경공단 이사장,"1,936,000",군복무를 마친사람,"122,063",0,0,없음,2회
남구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2607/Sgg2260701/Hb100120287/gicho/thumbnail.100120287.jpg,1,새누리당,"

																김정훈(金正薰)


",남,1957/11/03(58세),부산광역시 남구 황령대로,국회의원,한양대학교 법학과 졸업,(전) 한나라당 부산시당 위원장(현) 새누리당 정책위원회 의장,"3,241,306",군복무를 마친사람,"151,170",0,0,없음,3회
남구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2607/Sgg2260701/Hb100119095/gicho/thumbnail.100119095.jpg,2,더불어민주당,"

																이정환(李正煥)


",남,1954/02/24(62세),부산광역시 남구 수영로,정당인,미국 위스콘신대 공공정책대학원 석사(85.8~86.12),(전) 한국거래소 이사장(전) 국무총리실 정책상황실장,"946,510",군복무를 마친사람,"123,186",0,0,없음,1회
남구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2607/Sgg2260702/Hb100119818/gicho/thumbnail.100119818.jpg,1,새누리당,"

																서용교(徐瑢敎)


",남,1968/01/21(48세),부산광역시 남구 분포로,국회의원,서울대학교 국사학과 졸업,(전) 새누리당 원내부대표(현) 새누리당 부산시당 정책위원장,"721,439",군복무를 마친사람,"91,169",0,0,없음,1회
남구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2607/Sgg2260702/Hb100118488/gicho/thumbnail.100118488.jpg,2,더불어민주당,"

																박재호(朴在昊)


",남,1959/02/13(57세),부산광역시 남구 분포로,정당인,중앙대학교 행정대학원 졸업,(전)노무현 대통령 정무2비서관(전) 국민체육진흥공단 이사장,"623,176",군복무를 마친사람,"12,918",0,0,없음,3회
남구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2607/Sgg2260702/Hb100120272/gicho/thumbnail.100120272.jpg,3,국민의당,"

																유정기(劉正基)


",남,1964/07/08(51세),부산광역시 남구 분포로,케이티에스 대표,동아대학교 사회과학대학 사회복지학과 졸업,(현) 부산광역시 내일포럼 운영위원(현) 한국투명성기구 부산지역본부 운영위원,"1,415,591",군복무를 마친사람,"65,932",0,0,2건,1회
북구강서구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2608/Sgg2260801/Hb100119866/gicho/thumbnail.100119866.jpg,1,새누리당,"

																박민식(朴敏植)


",남,1965/11/20(50세),부산광역시 북구 덕천로259번길,국회의원,서울대학교 외교학과 졸업,(현)제19대 새누리당 국회의원(재선)(현)새누리당 부산시당 위원장,"2,323,129",군복무를 마친사람,"105,719",208,0,없음,2회
북구강서구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2608/Sgg2260801/Hb100118382/gicho/thumbnail.100118382.jpg,2,더불어민주당,"

																전재수(田載秀)


",남,1971/04/20(44세),부산광역시 북구 백양대로,정당인,동국대학교 대학원 정치학과 졸업(석사),(전) 청와대 제2부속실장(전) 경제부총리 정책보좌관,"340,000",군복무를 마친사람,"6,246",140,0,없음,3회
북구강서구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2613/Sgg2261301/Hb100119961/gicho/thumbnail.100119961.jpg,1,새누리당,"

																김도읍(金度邑)


",남,1964/07/06(51세),부산광역시 북구 화명신도시로,국회의원,동아대학교 법학과 졸업,(전)부산지방검찰청 외사부 부장검사(현)제19대 국회의원,"2,590,381",군복무를 마친사람,"371,574",0,0,없음,1회
북구강서구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2613/Sgg2261301/Hb100118969/gicho/thumbnail.100118969.jpg,2,더불어민주당,"

																정진우(鄭鎭宇)


",남,1967/09/07(48세),부산광역시 북구 효열로,한비닷컴 대표,연세대학교 경제대학원 졸업(경제학석사),(전)노무현 대통령 북구강서구을 선대위원장(2002)(전)한국감정원(주) 이사,"205,081",군복무를 마친사람,"4,409",0,0,1건,3회
북구강서구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2613/Sgg2261301/Hb100120477/gicho/thumbnail.100120477.jpg,3,국민의당,"

																정규룡(丁奎龍)


",남,1960/10/10(55세),부산광역시 북구 화명신도시로,국민연금공단 부산지역본부부장,부산대학교 경영대학원 졸업(경영학 석사),(현)국민연금공단 부산지역본부부장(현)부·마 민주 항쟁 계승사업회 이사,"424,474",군복무를 마치지 아니한 사람,"20,652",0,0,없음,1회
해운대구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260902/Hb100119119/gicho/thumbnail.100119119.jpg,1,새누리당,"

																하태경(河泰慶)


",남,1968/06/19(47세),부산광역시 해운대구 대천로103번길,국회의원,서울대학교 물리학과 졸업,(전)박근혜대통령직인수위원회 국민대통합위원회 간사(현)제19대 새누리당 국회의원,"603,789",군복무를 마치지 아니한 사람,"49,994",0,0,2건,1회
해운대구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260902/Hb100120247/gicho/thumbnail.100120247.jpg,2,더불어민주당,"

																유영민(俞英民)


",남,1951/08/27(64세),부산광역시 해운대구 좌동순환로99번길,전경련 자유와창의교육원 교수,부산대학교 수학과 졸업,(전)포스코경영연구소 사장(전)LG CNS 부사장,"2,620,239",군복무를 마친사람,"276,876",0,0,없음,0회
해운대구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260902/Hb100119723/gicho/thumbnail.100119723.jpg,4,정의당,"

																이병구(李炳九)


",남,1970/02/09(46세),부산광역시 해운대구 해운대해변로,정당인,동명대학 기계과 졸업,(전)노무현정부 국가정보원장 보좌관(전)유시민국회의원 비서,"230,272",군복무를 마친사람,750,0,0,없음,1회
해운대구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260902/Hb100120725/gicho/thumbnail.100120725.jpg,5,통일한국당,"

																문만길(文萬吉)


",남,1956/02/02(60세),부산광역시 해운대구 구남로8번길,디벨로퍼,부산대학교 경영대학원 경영학 석사과정 재학중,(전)주식회사 신영종합건설 대표이사(현)월드부동산투자개발 주식회사 대표이사,"442,000",군복무를 마친사람,"3,217",0,0,3건,0회
해운대구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260903/Hb100119640/gicho/thumbnail.100119640.jpg,1,새누리당,"

																배덕광(裵德光)


",남,1948/06/22(67세),부산광역시 해운대구 센텀중앙로,국회의원,경성대학교 대학원 졸업(경영학 박사),(현)제19대 국회의원(전)해운대구청장(3선),"5,553,398",군복무를 마치지 아니한 사람,"285,921",0,0,없음,4회
해운대구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260903/Hb100118802/gicho/thumbnail.100118802.jpg,2,더불어민주당,"

																윤준호(尹俊皓)


",남,1967/06/07(48세),부산광역시 해운대구 선수촌로,(주)해운대코렘어학원 대표이사,북경과학기술대학 교육관리학 박사과정수료(2007. 9. ~ 2010. 7.),(현)해운대코렘어학원 대표(현)더불어민주당 해운대구을 지역위원장,"1,324,078",군복무를 마친사람,"154,680","8,501",0,없음,2회
해운대구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2609/Sgg2260903/Hb100118493/gicho/thumbnail.100118493.jpg,5,무소속,"

																최선명(崔宣明)


",남,1990/06/25(25세),부산광역시 해운대구 해운대로61번길,무직,신라대학교 호텔관광이벤트학과 졸업,(전)신세계백화점 근무(전)롯데백화점 근무,"106,570",군복무를 마친사람,231,0,0,없음,0회
사하구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261101/Hb100118304/gicho/thumbnail.100118304.jpg,1,새누리당,"

																김척수(金拓洙)


",남,1962/05/05(53세),부산광역시 사하구 낙동대로,정당인,동아대학교 대학원 졸업 (행정학 석사),(전)새누리당 부산 사하구갑 당원협의회 위원장(현)부산광역시 대외협력 정책고문,"1,084,087",군복무를 마친사람,"59,307",0,0,1건,1회
사하구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261101/Hb100118315/gicho/thumbnail.100118315.jpg,2,더불어민주당,"

																최인호(崔仁昊)


",남,1966/10/15(49세),부산광역시 사하구 하신번영로,정당인,부산대학교 대학원 정치외교학과 박사과정 수료,(전)대통령비서실 비서관(전)새정치민주연합 중앙당 혁신위원,"620,080",군복무를 마치지 아니한 사람,"59,757",0,0,2건,3회
사하구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261101/Hb100119004/gicho/thumbnail.100119004.jpg,5,무소속,"

																전창섭(全昌燮)


",남,1968/05/23(47세),부산광역시 사하구 낙동대로,정치인,부산대학교 대학원 국어교육학과 석사과정 재학 중,(전)민주평화통일자문회의 자문위원(현)자유광장(손학규 정책시민포럼) 부산본부 대표,"-35,000",군복무를 마친사람,0,0,0,2건,0회
사하구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261101/Hb100119581/gicho/thumbnail.100119581.jpg,6,무소속,"

																박경민(朴景旻)


",남,1975/12/05(40세),부산광역시 사하구 하신번영로,통닭배달,동아대학교 산업디자인학과 졸업,(현)쌈지휴게소 대표(현)헌혈58회 조혈모세포기증,"237,349",군복무를 마친사람,785,0,0,3건,0회
사하구갑,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261101/Hb100119579/gicho/thumbnail.100119579.jpg,7,무소속,"

																박태원(朴台原)


",남,1990/06/02(25세),부산광역시 사하구 낙동대로249번길,자영업,신라대학교 전자공학과 2년 중퇴,(전)괴정3동 청년회 회원(현)괴정1동 청소년지도협의회 회원,"392,410",군복무를 마친사람,"2,223",0,0,없음,0회
사하구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261102/Hb100119506/gicho/thumbnail.100119506.jpg,1,새누리당,"

																조경태(趙慶泰)


",남,1968/01/10(48세),부산광역시 사하구 다대로,국회의원,부산대학교 대학원 졸업 공학 박사,(현)제19대 국회의원(현)다대선지하철 (신평-장림-다대) 추진위원장,"772,368",군복무를 마친사람,"48,312",0,0,없음,5회
사하구을,http://info.nec.go.kr/photo_20160413/Sd2600/Gsg2611/Sgg2261102/Hb100120294/gicho/thumbnail.100120294.jpg,2,더불어민주당,"

																오창석(吳昶錫)


",남,1986/09/20(29세),부산광역시 사하구 장림번영로,정당인,동아대학교 정치외교학과 졸업,(전)팩트TV 아나운서(현)더불어민주당 뉴파티위원회 위원,"25,000",군복무를 마친사람,40,0,0,없음,0회
